id,POI/street
27807,/tanj duren raya
27808,/
27809,/haji amat ii
27810,/lin timur
27811,/
27812,/tulip raya
27813,/seko
27814,/flamb
27815,/
27816,/mede
27817,/maleo iv
27818,/beri
27819,/keta utara
27820,/
27821,/
27822,/jemb gamb 2
27823,/
27824,/
27825,/
27826,/
27827,/gela
27828,/gang
27829,/derih
27830,/
27831,/panj
27832,/
27833,/wono indah timur ix
27834,/
27835,/
27836,jembatan gantung/
27837,/jalan. berlian viii
27838,/kre bun
27839,/puc
27840,/kamp sebe x
27841,/nias iii
27842,/dawet
27843,/cend resid
27844,/
27845,/gg. xiii
27846,/
27847,komplek kpkb/
27848,/
27849,/gg. mast
27850,/
27851,/
27852,/sul agung
27853,/
27854,/
27855,/daan mogot
27856,/
27857,/tal sari raya
27858,/
27859,/
27860,/sudirman
27861,/
27862,/
27863,/
27864,/
27865,/
27866,/timor
27867,/
27868,/kap patti
27869,/
27870,/gang mas ii
27871,/gg. h. mun
27872,/lin 2 cita
27873,/
27874,/
27875,/
27876,/raya lab
27877,/
27878,/
27879,/gg. c2
27880,/hara raya
27881,/ged
27882,/gang
27883,/
27884,/
27885,/raya sawa
27886,/
27887,/
27888,/
27889,/man ten
27890,/sari
27891,/
27892,/merd
27893,/
27894,/
27895,/lawu
27896,/mulawa ii
27897,/raya timur
27898,/balam
27899,/mur
27900,/boj indah raya
27901,/agrit
27902,/jln. noto
27903,/
27904,/
27905,/
27906,/pasir
27907,/gun sah
27908,/hayam wuruk
27909,/
27910,/villa gad hara
27911,/randubelang
27912,/gg. madr
27913,/raya suro
27914,/
27915,/pep
27916,/
27917,/
27918,/pluit raya 1
27919,/
27920,/
27921,/rang vii
27922,/
27923,/sido
27924,/
27925,/
27926,/
27927,/
27928,/
27929,/
27930,/sul treng
27931,/cibu 1
27932,/
27933,/
27934,/
27935,/per raya
27936,/raya sore
27937,/uk
27938,/
27939,/
27940,/a. h. nasu
27941,/
27942,/kamp bulak
27943,/
27944,/mas
27945,/haji muhi viii
27946,/jl. sul m. man
27947,/ban
27948,/
27949,/
27950,/kemu 6
27951,/raya sukamulya i
27952,/permadani
27953,/
27954,/
27955,/dr harun 1
27956,/6ud majo 8/
27957,/
27958,/
27959,/jl. segar
27960,/tel bodas raya
27961,/karya iv
27962,/
27963,/
27964,/
27965,/let soep
27966,/kh ahmad dah
27967,/gg. teseh mak vi
27968,/
27969,/
27970,/sisin
27971,/
27972,/
27973,/
27974,/haji gaim
27975,/nga jaya ten vi
27976,/
27977,/raya cita lama
27978,/
27979,/indra
27980,/
27981,/
27982,/hara jaya
27983,/bubu
27984,/
27985,/jl. raya cibar
27986,/tanj indah
27987,/
27988,/raya rem
27989,/gg. ii
27990,/hiu putih raya
27991,/
27992,/cen
27993,/raya pemo
27994,/simo
27995,/danau jemp
27996,/raya kodam
27997,/andir
27998,/nasi xv
27999,/
28000,/angg raya
28001,/mataram
28002,/tar raya
28003,/
28004,/
28005,/
28006,/
28007,/
28008,/brongg sawah i
28009,/indra jaya ii
28010,/
28011,/
28012,/
28013,/jl. gancahan 7
28014,/
28015,/lay
28016,/keseh
28017,/bkr
28018,/
28019,/jati
28020,/jl. sing
28021,/
28022,/
28023,/
28024,/
28025,/
28026,/soek hatta
28027,/amal bakti
28028,/jalan suaka 2
28029,/man adi
28030,/ahmad yani
28031,/taman leg i
28032,/fachrudin
28033,/pahl
28034,/
28035,/
28036,/
28037,/nabula raya
28038,/
28039,/
28040,/barat
28041,/
28042,/pan iv
28043,/griya utama
28044,/
28045,/
28046,/jend. ahmad yani
28047,/
28048,/
28049,/raya ben
28050,/
28051,/
28052,/
28053,/
28054,/
28055,/abdul wahab
28056,/
28057,/geger kal ten i
28058,/
28059,/gg. xi
28060,/bun
28061,/
28062,/kar rejo iii
28063,/
28064,/j
28065,/
28066,/
28067,/
28068,/gg. damai iv
28069,/nusa
28070,/jl. kp. mekar
28071,/
28072,/jl. raya clur
28073,/
28074,/
28075,/jl. gang vi
28076,/vete
28077,/
28078,/kh mas mans
28079,/kebon baw
28080,/ridayani
28081,/pem
28082,/
28083,/
28084,/
28085,/ahmad yani
28086,/tam asri
28087,/
28088,/
28089,/
28090,/pem
28091,/sul has
28092,/
28093,/kecu 3
28094,/
28095,/
28096,/citeu
28097,/
28098,/pem
28099,/jl raya ser - pan
28100,/
28101,/swad i
28102,/jl. kapuk
28103,/
28104,/
28105,/bumi santosa 1
28106,/suko
28107,/cen iv
28108,/
28109,/jl. sunter
28110,/gg. riman
28111,/
28112,/
28113,/berl i
28114,/
28115,/kh mans
28116,/sisin
28117,/suka
28118,/dah 1
28119,/patah
28120,/pos i
28121,/kap halim
28122,/rama
28123,/cen
28124,/
28125,/cabe
28126,/gg. rukun
28127,/
28128,/
28129,/kamb
28130,/
28131,/setia
28132,/siliw
28133,/
28134,/lin timur suma
28135,/
28136,/
28137,/
28138,/d. i. panja
28139,/
28140,/angke jaya xiv
28141,/jl. may sungk gg. 6
28142,/
28143,/
28144,/dah
28145,/
28146,/peja raya
28147,/noto
28148,/gg. iv
28149,/aya
28150,/
28151,/
28152,/
28153,/mongin
28154,/
28155,/
28156,/cipete raya
28157,/
28158,/pinus elok
28159,/raya tanawa
28160,/
28161,/manun raya
28162,/cem raya
28163,/sudi pang 33684
28164,/p. jayak
28165,/
28166,/jend sudi
28167,/
28168,/jl raya ked
28169,/
28170,/
28171,/pal ii
28172,/sri kun
28173,/gub kerta iii
28174,/inp raya
28175,/
28176,/jend a. tha
28177,/
28178,/
28179,/
28180,/kar gedang
28181,/
28182,/
28183,/
28184,/
28185,/
28186,/
28187,/
28188,/suka
28189,/komp bpk
28190,/prima xv
28191,/mawar dalam ii
28192,/
28193,/
28194,/
28195,/
28196,/ibis
28197,/jl. karya jaya
28198,/jend sudikios cipto/
28199,/swad murni
28200,/pel
28201,/
28202,/jl curug agungtaman ventura indah/
28203,/raya suko
28204,/ast
28205,/gg. i
28206,/
28207,/
28208,/
28209,/pulau ambon
28210,/raya lin timur
28211,/seta
28212,/rin raya
28213,/
28214,/
28215,/palm kun iii
28216,/
28217,/
28218,/
28219,/
28220,/sut
28221,/yos suda
28222,/re mar
28223,/per i
28224,/ahmad yani
28225,/
28226,/
28227,/multa
28228,/jawa iii
28229,/
28230,/
28231,/mal jaya ii
28232,/
28233,/wij timur
28234,/
28235,/jend sudi
28236,/
28237,/siaga ii
28238,/
28239,/mage
28240,/
28241,/
28242,/
28243,/mes lama
28244,/raya bekut
28245,/pang jayak iii
28246,/
28247,/tum neg
28248,/ramb i
28249,/bogor
28250,/
28251,/kar arum
28252,/teru
28253,/
28254,/sarijati ii
28255,/rak
28256,/
28257,/
28258,/mulya
28259,/
28260,/
28261,pasar bert/
28262,/
28263,/
28264,/
28265,/
28266,/
28267,/ja turi jati
28268,/kamp baru
28269,/
28270,/jl. r.s 6
28271,/nasio
28272,/
28273,/
28274,/
28275,/
28276,/jalan tuanku tambusai
28277,/
28278,/kh. kho uts
28279,/
28280,/
28281,/
28282,/
28283,/
28284,/gg. hida
28285,/jl. mas al ikh
28286,/alamt
28287,/yos suda
28288,/
28289,/
28290,/situn
28291,/godean
28292,/cari
28293,/
28294,/ken
28295,/
28296,/ciwa
28297,/
28298,/
28299,/palem raya
28300,/
28301,/rinj
28302,/cipu raya
28303,/
28304,/jat
28305,/sem
28306,/
28307,/margasilima
28308,/
28309,/
28310,/cem
28311,/
28312,/
28313,/raya kara
28314,/pis
28315,/
28316,/
28317,/
28318,/
28319,/
28320,/
28321,/jend sudi
28322,/dago
28323,/
28324,/kirai
28325,/gun mer iii
28326,/bugis
28327,/h. dam
28328,/
28329,/dur dalam 1
28330,/h. sari
28331,/raya lig
28332,/gg. iv e
28333,/kesat
28334,/
28335,/
28336,/
28337,/cili
28338,/
28339,/raya cilebut
28340,/kutai
28341,/
28342,/raya kel dua
28343,/gg. manggis xx ujung
28344,/
28345,/gatot subroto
28346,/panj
28347,/proj
28348,/abim
28349,/tal jambe
28350,/radar
28351,/ken i
28352,/sent
28353,/pur barat
28354,/sula
28355,/
28356,/
28357,/krapu
28358,/
28359,/
28360,/jln.jembatan hitam
28361,/
28362,/
28363,/
28364,/kedr 1
28365,/
28366,/
28367,/anjas vi
28368,/tuah raya
28369,/
28370,/
28371,/
28372,/cik timur iii
28373,/tirta bha
28374,/admi ii
28375,/
28376,/
28377,/
28378,/singo vi
28379,/
28380,/
28381,/
28382,/
28383,/tanj batu 1
28384,/tar 1
28385,/jalan derpoyudo
28386,/
28387,/
28388,/gemb sawah barat i
28389,/gg. beri
28390,/kasih
28391,/
28392,/leng wetan
28393,/jaya
28394,/nusa indah
28395,/deniz
28396,/
28397,/
28398,/gardu
28399,/
28400,/tanj pal
28401,/
28402,/
28403,/
28404,/
28405,/batu
28406,/
28407,/nusa indah
28408,/
28409,/tum
28410,/raya jom
28411,/
28412,/
28413,/
28414,/
28415,/
28416,/
28417,/
28418,/ciater
28419,/
28420,/merd
28421,/
28422,/cen
28423,/
28424,/
28425,/mush
28426,/raya bogor
28427,/
28428,/
28429,/t. b. sim
28430,"/jl. pedur mes raya, gg. h. doel"
28431,/
28432,/
28433,/
28434,/
28435,/
28436,/plat i
28437,/jela utama raya
28438,/raya ran
28439,/
28440,/
28441,/ping 9
28442,/
28443,/
28444,/kavling.sawo jl.pamulang 2
28445,/
28446,/raya
28447,/permai
28448,/jalan raya ragunan
28449,/
28450,/wono wetan i
28451,/
28452,/
28453,/
28454,/kart
28455,/
28456,/
28457,/
28458,/
28459,jembatan ampera/
28460,/lebak bulus i
28461,/
28462,/
28463,/
28464,/
28465,/
28466,/pinus raya
28467,/brawi
28468,/gg. 5
28469,/kar utara iii
28470,/mogotsar salon/
28471,/
28472,/
28473,/raya lin timur
28474,"/jl. tepo,"
28475,/
28476,/
28477,/
28478,/
28479,/mawar
28480,/damai v
28481,/
28482,/jl.kramat raya
28483,/doy
28484,/
28485,/
28486,/jl. untung suropatistasiun labuhan ratu/
28487,/nusa indah 6
28488,/hayam wuruk
28489,/sman
28490,/raya serang
28491,/
28492,/
28493,/
28494,/pamu raya
28495,/
28496,/
28497,/
28498,/
28499,/
28500,/jl. nga jaya sela
28501,/
28502,/kero iii
28503,/
28504,/
28505,/
28506,/lor damai
28507,/puri agung
28508,/kary iii
28509,/kaum
28510,/nasi 14
28511,/
28512,/
28513,/
28514,/
28515,/
28516,/jl. garut
28517,/
28518,/
28519,/
28520,/danau bra timur
28521,/gg. f 2
28522,/
28523,/pin m v
28524,/
28525,/
28526,/kali
28527,/harun
28528,/
28529,/kubis 1
28530,/nipa- iii
28531,/
28532,/raya rengkost cell/
28533,/
28534,/
28535,/jl. kren ti gg.
28536,/aruna
28537,/jl. sisin
28538,perumahan wahana/
28539,/
28540,/
28541,/
28542,perumahan purnama deli/
28543,/
28544,/brig kata
28545,perumahan griya safira blok/
28546,/
28547,/
28548,/
28549,/raya sed agung
28550,/kh. must
28551,/ahmad yani
28552,/sugi
28553,/mal ii
28554,/
28555,/
28556,/intan
28557,/sisin
28558,/som
28559,/jend. sudi
28560,/dangkios pupuk/
28561,/raya pag
28562,/
28563,/raya srono
28564,/
28565,/
28566,/sidomulyo
28567,/raya sta v
28568,/
28569,/sura
28570,/cik
28571,/let m t
28572,/nilam raya
28573,/jend ahmad yani
28574,/raya keng
28575,/soek hatta
28576,/jaya raya
28577,/jl. h . moh
28578,/
28579,/coko raya
28580,/
28581,/
28582,/
28583,/
28584,/gg. nanas
28585,/truno
28586,/arj
28587,/nasi iii
28588,/raya ban barat
28589,/hara
28590,/angg
28591,/
28592,/jl karya barukomplek arab/
28593,/gg. kuti 2
28594,/jl. ten wet
28595,/h ibra adjie
28596,/
28597,/truno
28598,/
28599,/
28600,/tam lan
28601,/
28602,/ban raya
28603,/
28604,/taman mini i
28605,/
28606,/jl. adi gang haji munaf
28607,/camar
28608,/sunan ampel i
28609,/man
28610,/ang 6
28611,/
28612,/
28613,/
28614,/gg. karya
28615,/
28616,/pulau sera
28617,/
28618,/
28619,/jl. raya tap gg. bha suci
28620,/gg. l
28621,/abianbase raya
28622,/
28623,/
28624,/
28625,/besar
28626,/lege
28627,/
28628,/
28629,/
28630,/kenc 6
28631,/
28632,/jl. dewi sart xii
28633,/lebak bulus ii
28634,/
28635,/
28636,/
28637,/
28638,/
28639,/
28640,/
28641,/jl. kayu manis ii
28642,/
28643,/
28644,/pekap
28645,/
28646,/
28647,/
28648,/
28649,/mal iii
28650,/mayor rus ilir timur
28651,/gg. 3
28652,/
28653,/soek hatta
28654,/
28655,/di panja
28656,/kh agus
28657,/
28658,/heg 1a
28659,/jl. re
28660,/sema raya
28661,/mr. iska
28662,/
28663,/
28664,/
28665,/
28666,/
28667,/jl cila dalam
28668,/
28669,/mand utara vi
28670,/gad sen viii
28671,/jl. suka damai
28672,/
28673,/
28674,/mara
28675,/
28676,/
28677,/
28678,/jl. salak
28679,/jl. raya peng gg. aim
28680,/
28681,/
28682,/gora
28683,/raja timur
28684,/kumb raya
28685,/kelur
28686,/
28687,/
28688,/
28689,/
28690,/
28691,/
28692,/
28693,/
28694,/dupak
28695,/puri dago vii
28696,/cisa raya
28697,/
28698,/
28699,/
28700,/swad
28701,/pang dra
28702,/
28703,/beri iii
28704,/tangki 1
28705,/gg. pan
28706,/jalan raya tropodoperumahan garden dian regency/
28707,/
28708,/ahmad yani
28709,/
28710,/
28711,/
28712,/
28713,/nusa indah
28714,/
28715,/paku
28716,/
28717,/raya penggil
28718,/raya modo
28719,/din tan
28720,/raya sawah ten
28721,/jl. kramat raya
28722,/
28723,/cireu indah iv
28724,/
28725,/
28726,/brawi
28727,/sun kemay
28728,/
28729,/gg. 6
28730,/mark
28731,/
28732,/keba i
28733,/
28734,/sum g i
28735,/
28736,/
28737,/ploso iii
28738,/
28739,/
28740,/
28741,/lin timur
28742,/
28743,/
28744,/cibu indah v
28745,/bioskop
28746,/
28747,/tipar raya
28748,/
28749,/rawe
28750,/
28751,/adi suci
28752,/
28753,/
28754,/gun indah vii
28755,/
28756,/
28757,/bima
28758,/
28759,/
28760,/
28761,/cemp sari 5
28762,/srim ii
28763,/
28764,/kap halim
28765,/pang sudi
28766,/madr
28767,/nuri 4
28768,/
28769,/raya cibe
28770,/
28771,/
28772,/sent
28773,/
28774,/rawa sawah i
28775,/
28776,/jl.r sd
28777,/jl. asia
28778,/melati vi
28779,/
28780,/
28781,/jl. boule artha gad sela
28782,/nasi iii
28783,/mal indah raya
28784,/
28785,/suria
28786,/madya
28787,/mekar 1
28788,/
28789,/
28790,/
28791,/jl. raya
28792,/jend sudi
28793,/prat
28794,/mandiri
28795,/jl. hm
28796,/j nai utara
28797,/adhi
28798,/pand
28799,/
28800,/raya simo
28801,/suka
28802,/
28803,/sawoj ix
28804,/
28805,/
28806,/
28807,/
28808,/
28809,/
28810,/
28811,/
28812,/
28813,/
28814,/kutai
28815,/
28816,/polim
28817,/
28818,/
28819,/exsa
28820,/kre bunder 4
28821,/kem raya
28822,/raya plp curug
28823,/gun lawu
28824,/dhar mas xi
28825,/
28826,/
28827,/
28828,/
28829,/kh has ash
28830,/
28831,/bilal ujung
28832,/raya gun sari
28833,/
28834,/
28835,/
28836,/desa ked utara
28837,/sun muara iv
28838,/
28839,/
28840,/
28841,/
28842,/
28843,/gg.
28844,/
28845,/
28846,/
28847,/pur
28848,/
28849,/pasa i
28850,/
28851,/jl.ciwaru raya
28852,/
28853,/sukmajaya
28854,/lor y
28855,/
28856,/
28857,/
28858,/
28859,/
28860,/
28861,/jend sudirman
28862,/
28863,/
28864,/ahmad yani
28865,/
28866,/prak dr. i
28867,/rimun
28868,/ky ha
28869,/
28870,/pan ix
28871,/
28872,/raya kamp mel
28873,/
28874,/
28875,/raya srand
28876,/
28877,/duri b ii
28878,/jl.movie land
28879,/gl
28880,/
28881,/gad utara 4
28882,/
28883,/
28884,/
28885,/
28886,/ahmad yani
28887,/
28888,/
28889,/margaadva motor/
28890,/ket
28891,/
28892,/
28893,/pabu
28894,/sukam
28895,/raya sese
28896,/haji bosih
28897,/
28898,/
28899,/
28900,/tebah 2toko vivi/
28901,/raya kle
28902,/gg. xi
28903,/
28904,/galur sari vii
28905,/gg. 2
28906,/ahmad yani
28907,/jl. para
28908,/
28909,/
28910,/abadi
28911,/
28912,gedung pbnu/jl.kramat raya
28913,/
28914,/pulau moyo
28915,/
28916,/
28917,/
28918,/
28919,/
28920,/jl sul agung
28921,/
28922,/raya tupa
28923,/
28924,/kalia
28925,/bogen ii
28926,/hari
28927,/
28928,/pem ii
28929,/
28930,/
28931,/
28932,/
28933,/h. radin
28934,/pang sudi
28935,/gub kerta v j
28936,/
28937,/
28938,/jambangan
28939,/
28940,/
28941,/
28942,/
28943,/cerry raya
28944,/huda
28945,/gang
28946,/pet enc iv
28947,/
28948,/h.m. yasin
28949,/jl. ngesrep barat vi
28950,/gg. nata i
28951,/
28952,/
28953,/
28954,/
28955,/jl. tb
28956,/
28957,/
28958,/
28959,/
28960,/kamp pulo
28961,/
28962,/
28963,/bant
28964,/
28965,/
28966,/
28967,/
28968,/benda timur iii
28969,/
28970,/
28971,/
28972,/
28973,/
28974,/jl. pandu iii
28975,/
28976,/m.t. hary
28977,/kamp jatij
28978,/mela raya
28979,/
28980,/
28981,/rusa i
28982,/
28983,/pasir raya i
28984,/
28985,/
28986,/
28987,/pur
28988,/
28989,/evu
28990,/uka xviii
28991,/cipi besar
28992,/
28993,/kaka
28994,/meli
28995,/gg. man ii
28996,/wala
28997,/
28998,/pan indah barat ii
28999,/gg. ang
29000,/gg. muara ii
29001,/pan indah
29002,/bakh
29003,/
29004,/jl m. boya
29005,/
29006,/revo
29007,/
29008,/
29009,/
29010,/
29011,/
29012,/
29013,/jl. pasar
29014,/
29015,/pangh
29016,/
29017,/
29018,/mulyo iv
29019,/
29020,/jl. boj kacor
29021,/
29022,/perm
29023,/pening timur iii
29024,/
29025,/
29026,/kapas baru x
29027,/cid indah
29028,/raya mojo
29029,/
29030,/
29031,/sale raya
29032,/
29033,/jl. mare i
29034,/gang amal
29035,/man duren jaya
29036,/kap tend
29037,/jl raya mauk
29038,/raya balai baru
29039,/imam bon 4
29040,/jang
29041,/
29042,/haji madrais
29043,/
29044,/
29045,/jln. jenggalu
29046,/baba sari iii
29047,/
29048,/laga
29049,/tipar raya
29050,/raya
29051,/
29052,/gg. 5 c
29053,/
29054,/
29055,/loka indah
29056,/cen
29057,/penya
29058,/
29059,/
29060,/tipar cak
29061,/pesa ii
29062,/
29063,/gatot subr i
29064,/
29065,/
29066,/
29067,/
29068,/jl. ban kan gg. swad ii
29069,/kh has ashswamitra/
29070,/
29071,perum jimb asri/
29072,/
29073,/
29074,/jalan loncat indah
29075,/
29076,/
29077,/
29078,/kepu dalam iv
29079,/gg. jer
29080,/jend urip sumoh
29081,/
29082,/
29083,/jl. cinta
29084,/rukun
29085,/ramb timur 6
29086,/
29087,/
29088,/
29089,/
29090,/jl. sula iii
29091,/
29092,/
29093,/dadap raya
29094,/
29095,/
29096,/komp pepa
29097,/
29098,/band
29099,/
29100,/
29101,/
29102,/man indah
29103,/kalim
29104,/
29105,/nak xiv
29106,/haji aceng
29107,/
29108,/peta utara
29109,/agung
29110,/cilan
29111,/
29112,/per raya
29113,/kap pie tend
29114,/kapas mad iv
29115,/
29116,/pajaj
29117,/gg. angg
29118,/
29119,/raya sera
29120,/pang anta
29121,/lin tente
29122,/laswi
29123,/
29124,/supra
29125,/
29126,/
29127,/
29128,/con raya
29129,/
29130,/raya can
29131,/sub
29132,/dar raya
29133,/
29134,/vete
29135,/
29136,/
29137,/jalan rawa
29138,/
29139,/
29140,/gajah mada
29141,/pura
29142,/akasa
29143,/
29144,/
29145,/
29146,/
29147,/
29148,/
29149,/
29150,/
29151,/
29152,/wates
29153,/
29154,/cipu raya
29155,/
29156,/tam jayak
29157,/karet
29158,/jl sukamulya raya
29159,/
29160,/jel
29161,/
29162,/
29163,/
29164,/bina asih 3
29165,/gg. pen
29166,/
29167,/kecil
29168,/sem sela iv
29169,/tebet timur dalam
29170,/konsasi
29171,/
29172,/banjaran
29173,/
29174,/lapa tem
29175,/
29176,/
29177,/denpas
29178,/anta lama
29179,/
29180,/mekar
29181,/
29182,/pahl raya
29183,/
29184,/
29185,/
29186,/
29187,/k. h. saman
29188,/
29189,/gg. makam
29190,/pariwisata rayaud. kasuji/
29191,/
29192,/
29193,/
29194,/
29195,/
29196,/cen ii
29197,/
29198,/
29199,/
29200,/danau mani vi
29201,/
29202,/kemu
29203,/
29204,/jati vii
29205,/
29206,/kar tengah raya
29207,/gun
29208,/jln cendrawasih baru
29209,/muara
29210,/
29211,/
29212,/
29213,/raya ciam
29214,/sla riy
29215,/
29216,/gg. pipit
29217,/
29218,/
29219,/
29220,/simani ii
29221,/
29222,/lay
29223,/
29224,/raya luma
29225,/
29226,/jend. gatot subr
29227,/
29228,/barat
29229,terminal terpadu merak(wa/
29230,/
29231,/
29232,/tipar cak
29233,/cak
29234,/mulya raya
29235,/
29236,/
29237,/pasirlayung utara iv
29238,perumahan wahana/
29239,/dagenstasiun palur ada/
29240,/akses ui
29241,/gg. ambo'tin
29242,/
29243,/
29244,/suko
29245,/
29246,/sim
29247,/selatan
29248,/
29249,/
29250,/let hadin
29251,/
29252,/perm
29253,/
29254,/
29255,/dok muwa iii
29256,/
29257,/jl. warung buncit raya
29258,/
29259,/
29260,/jeruk x
29261,/
29262,/
29263,/
29264,/
29265,/
29266,/
29267,/ir. haji jua
29268,/bint jaya iii
29269,/
29270,/
29271,/budi
29272,/
29273,/kara
29274,/
29275,/pen iii
29276,/
29277,/
29278,/
29279,/
29280,/jela selatan xvi
29281,/
29282,/teuku umar
29283,/
29284,/
29285,/raya kel
29286,/
29287,/iska
29288,/
29289,/kios raya indah
29290,/
29291,/jl. ambon
29292,/
29293,/dago barat
29294,/
29295,/
29296,/mangg utara
29297,/soek hatta
29298,/
29299,/jati
29300,/
29301,/
29302,/
29303,/pluit sakti 1
29304,/medo asri timur ix
29305,/wur
29306,/pendidikan
29307,/brata
29308,/
29309,/citra raya
29310,/jl. wol mon
29311,/
29312,/pat
29313,/
29314,terminal benowo/
29315,/menu
29316,/
29317,/gg. gun sari i
29318,/lem hijau
29319,/
29320,/raya kem
29321,/
29322,/
29323,/ciliwungomg indonesia/
29324,/
29325,/
29326,perumahan jaya permai/
29327,/gg. sma
29328,/gand i
29329,/
29330,/boj per iv
29331,/
29332,/
29333,/
29334,/
29335,/sukah iii
29336,/
29337,/aka iv
29338,/cakra
29339,/trunodepot sehat/
29340,/
29341,/via lak 2
29342,/jl. sun sadd lama
29343,/cemp
29344,/
29345,/ahmad yani
29346,/
29347,/
29348,/sirua
29349,/
29350,/bakti
29351,/perm ii
29352,/jalan jendral
29353,/jl. pak 1 insp
29354,/
29355,/
29356,/
29357,/
29358,/
29359,/
29360,/kesatrian
29361,/
29362,/utama
29363,/
29364,/supr
29365,/jl. ahmad yani
29366,/hias
29367,/palm utara
29368,/jl. ambon
29369,/kem ilir iii
29370,/kra 4
29371,/lumbu ten vii
29372,/
29373,/lapa serba
29374,/feli
29375,/
29376,/wisma per xi
29377,/
29378,/
29379,/
29380,/cili
29381,/kosa
29382,/
29383,/haji mis
29384,/
29385,/pus
29386,/
29387,/jl iska
29388,/
29389,/
29390,/
29391,/
29392,/
29393,/beres
29394,/
29395,/pan
29396,/srido
29397,/raya sruweng
29398,/supriyadi
29399,/jl otis
29400,/
29401,/jl. hanj raya
29402,/haji mans
29403,/bak
29404,/
29405,/
29406,/jl. pesantrenkomplek pptm/
29407,/jl. tambak
29408,/flamb 6
29409,/gg. 3
29410,/
29411,/
29412,/ir. h. jua
29413,/
29414,/
29415,/limo raya
29416,/
29417,/jl. wr
29418,/
29419,/gg. h mayar
29420,/
29421,/raya jati
29422,/
29423,/mel
29424,/
29425,/ban per i
29426,/vete utara
29427,/gar
29428,/
29429,/
29430,/
29431,/blim i
29432,/kart
29433,/
29434,/gg. 7
29435,/
29436,/jl. jamin
29437,/
29438,/jl. ishak
29439,/
29440,/
29441,/
29442,/dah
29443,/
29444,/siaga
29445,/
29446,/
29447,/haji gofur
29448,/musyaw ii
29449,/
29450,/ken
29451,/
29452,/bukit kenc
29453,/gg. angg i
29454,/man bes vi sela
29455,/plas
29456,/akad
29457,/
29458,/
29459,/
29460,/ment wadas timur
29461,/
29462,/
29463,/kart ii
29464,/aya
29465,/
29466,/haji dulw
29467,/
29468,/
29469,/
29470,/h. husin
29471,/panu
29472,/taman mel vi
29473,/
29474,/
29475,/
29476,/jawa
29477,/jl.taman prajaperumahan widodo kencana/
29478,/
29479,/
29480,/gun belah
29481,/gint
29482,/selatah
29483,/
29484,/jl. raya
29485,/dip i
29486,/angg
29487,/
29488,/
29489,/jl.
29490,/jati
29491,/coke
29492,/gale
29493,/
29494,/sem utara 5
29495,/
29496,/kh ach dah
29497,/
29498,/pasuruan
29499,/
29500,/
29501,/rawa kun
29502,/
29503,/pahl 12
29504,/
29505,/
29506,/
29507,/kre vi
29508,/gg. iii
29509,/suryat
29510,/
29511,/sul agung
29512,/jl. cig kidul
29513,/utama
29514,/jambu
29515,/
29516,/pajaj
29517,/
29518,/
29519,/
29520,/de
29521,/
29522,/raya cem
29523,/bam raya
29524,/
29525,/
29526,/
29527,/
29528,/jend sudi
29529,/
29530,/lodan dalam
29531,/mawar 4
29532,/jl raya pur
29533,/gandawsalon ec/
29534,/sidi
29535,/
29536,/insp pam
29537,/
29538,/
29539,/
29540,/
29541,/shi
29542,/
29543,/
29544,/wadas i
29545,/pon rum ujung
29546,/deli
29547,/kru raya
29548,/
29549,/
29550,/
29551,/pam
29552,/jend sudi
29553,/
29554,/ciran
29555,/mar raya
29556,/gg. 23
29557,/
29558,/
29559,/kg.dh iia
29560,/kepi
29561,/pan kedo
29562,/
29563,/
29564,/gg. makam
29565,/bid raya
29566,/
29567,/man per 8
29568,/ir. h. jua
29569,/
29570,/
29571,/wib mukti ii
29572,/
29573,/
29574,/
29575,/
29576,/
29577,/tamb 5
29578,/
29579,/
29580,/
29581,/dip
29582,/jl. bina asih ii
29583,/vila vale ii
29584,/tam rejo
29585,/
29586,/haji agus
29587,/tom dalam 1
29588,/sutr
29589,/has
29590,/
29591,/band iii
29592,/
29593,/
29594,/
29595,/gg. damai 1
29596,/
29597,/
29598,/gun sari vii
29599,/
29600,/
29601,/mas raya
29602,/mayor uta
29603,/
29604,/sekel 2
29605,/cili
29606,/let s. par
29607,/tent pela
29608,/raya rogoj
29609,/
29610,/
29611,/jl m jl. mar
29612,/
29613,/haji nai
29614,/
29615,/
29616,/
29617,/
29618,/norf
29619,/cendra
29620,/
29621,/pem
29622,/kap pie tend
29623,/
29624,/
29625,/
29626,/raya bra
29627,/
29628,/kaliw iv
29629,/
29630,/gg. wahyu
29631,/
29632,/haji ger
29633,/
29634,/parak pis i
29635,/
29636,/
29637,/
29638,/
29639,/jl diponegoro
29640,/
29641,/talib iv
29642,/g
29643,/kra jaya raya
29644,/meno ii
29645,/dipone
29646,/gg. 1
29647,/raya boboh
29648,/
29649,/
29650,/kel 3
29651,/bint
29652,/
29653,/
29654,/sand
29655,/jl. duyung
29656,/
29657,/suma
29658,/
29659,/
29660,/
29661,/nasi iii
29662,/parakan
29663,/
29664,/
29665,/flamb
29666,/
29667,/
29668,/
29669,/
29670,/sekip ujung
29671,/raya keru
29672,/ahmad
29673,/raya gad indah
29674,/setia
29675,/
29676,/
29677,/
29678,/pp
29679,/ant ii
29680,/
29681,/gg. palem i
29682,/tebet timur dalam iii
29683,/
29684,/
29685,/kin v
29686,/
29687,/
29688,/
29689,/man dua raya
29690,/jomb raya
29691,/
29692,/jl kawi
29693,/swad
29694,/baros indah
