id,POI/street
25238,/bukit bari
25239,grand sutra/
25240,/raya kre
25241,/yos suda
25242,sd neg cibadak 03/
25243,pasar senen/
25244,/p komar 2
25245,/semp
25246,/gg. makam set
25247,/setya budi
25248,/pulo ayang raya
25249,/raya kut
25250,/dukuh kupang dukuh kup vi
25251,/rukem jaya 3
25252,/haji miran
25253,/jend. ahmad yani
25254,/tepih
25255,pd sumber kusen/
25256,/trans sula
25257,/
25258,/w r supra
25259,/griya rahm 2
25260,/raya pad panj - buk
25261,/laos
25262,/bala
25263,/gg. 6
25264,/
25265,travel ziarah wali songo/
25266,/hm subc ze
25267,/situ gunt timur raya
25268,/kepo
25269,/kamp kupu
25270,/angg loka
25271,ac-15 kebraon/
25272,/batu jamb
25273,/taman ayu
25274,/
25275,/griya suka
25276,/pimp
25277,kos putri nelda/
25278,/dipone
25279,/ujung sar
25280,/cari
25281,halte abc/
25282,/baba pan ut x
25283,/sam
25284,graha tirta/
25285,/jln sungai raya dalamperumahan taman/
25286,/yudis
25287,/turi
25288,/kecu
25289,/jend sudi
25290,rs tentara kota solok/
25291,/sat manah i
25292,/ahmad yani
25293,/bukit duri bukit duri tanj 3
25294,/nusa indah raya ii
25295,/raya lan lohb kiaj
25296,/gintungkerta de kla
25297,/kub raya
25298,/ment sup
25299,/raya simo gun
25300,cluster lavesh/
25301,/tan 1
25302,/batu
25303,/jend sudi
25304,/bunga vino iii
25305,/kh wahid hasyim
25306,/pln upj
25307,/trunoj gg. 2
25308,/sant
25309,/
25310,/
25311,/pem
25312,/cica
25313,/hayam wuruk
25314,/komar
25315,cluster bumi tessa/
25316,/
25317,tpa raudhatul islam bina kreati dan kesejahteraan umat bakt/
25318,/taman bumya
25319,btn kolam/
25320,yohana salon/
25321,/raya timur
25322,/haji taiman
25323,/jl. r supr
25324,/tlogo raya
25325,/haji raya i
25326,/yunus muter
25327,/cilandak 3
25328,/
25329,bluering dive/
25330,/tani mak
25331,/
25332,toko budi karya/duy
25333,/let r supr
25334,pak puji meubel/
25335,karunia jaya/tent pela
25336,/prof dr h b jas
25337,ud. ahoaa/kebr utama x
25338,"kost ivory),palmerah/"
25339,/siliw
25340,toko obat tiaz farma/
25341,stasiun gombong/
25342,/ahmad yani
25343,/poros pang maroslumbung buana celuler. pt/
25344,/kol. yos suda
25345,/pat sela 7
25346,/pasar say lama
25347,/asa
25348,perum alifa/
25349,variasi mobil/
25350,/
25351,/duku
25352,katedoe resto rumah makan/
25353,/kebon baru
25354,taman ki narto sabdo/
25355,/raya setu
25356,/
25357,/raya kand
25358,/batas kota jamb duku
25359,/tera
25360,/bat
25361,/pasir kal
25362,/
25363,mega lestari residence/
25364,/tuma
25365,/gg. pert
25366,/kamp lio
25367,/bar kulon vi
25368,/mini i
25369,terminal poris plawad/
25370,/
25371,/pas baru i
25372,pulo gadung/
25373,/merak perum batu per
25374,/raya keta
25375,/kapuk kayu besar
25376,/sinar iii
25377,/dono ii
25378,/siliw
25379,/rawa mulya
25380,/jl. sawoj
25381,/pen sela i
25382,/must jaya
25383,/
25384,/k.h usman
25385,padang halaban/
25386,/royal tajur boule
25387,/raya ciwi
25388,/gal
25389,marketing office ancol beach city/
25390,/ger
25391,/geb sari dalam iii
25392,/ari ahmad
25393,insan mutt islamic school/
25394,/rawa jaya
25395,/amsar
25396,/tunas bakti
25397,/lin pada tin
25398,/jl. kol h burl 9
25399,/belim 8
25400,warkop yank lagie puengen/
25401,/kusen ii
25402,/jend sudi
25403,/gg. dul
25404,/keb utara 13
25405,roy cell/
25406,es teler 77/
25407,aldi resto/raden saleh
25408,/neglasari 4
25409,/kayu putih ixb
25410,/scor
25411,/gg. apel
25412,/gg. janur
25413,smkn 1 bat onang/
25414,oval cell 7/
25415,/pra kur sela
25416,/sreng dalam
25417,/inpres 6
25418,gedung bank panin kcu cbd/
25419,/l
25420,ayam penyet bsm/m. h. tham
25421,/johar
25422,/
25423,/ikan mas iii
25424,ypk basket ball court/pang polim xv
25425,/merd
25426,/jl. karanabtn 2/
25427,/merdeka sela
25428,/aria putra
25429,/endro sura
25430,/haji joan
25431,/kope
25432,/klampis nga iii
25433,/
25434,/tanah tin iv
25435,/gg. 11
25436,/raya saim
25437,/apel viii
25438,bengkel motor/
25439,toko kue asoka/toddo raya timur
25440,/cih
25441,/prag
25442,perumahan bumi asri/
25443,/tawes
25444,/pisa baru ten 4
25445,rumah autis/m. o. sud
25446,cafet zal/
25447,kios aline/jend sudirman
25448,/sum
25449,/taman pirus
25450,herdy motor/
25451,/ahmad yani
25452,bali prima money changer/
25453,suwarni/
25454,/taman avo 8
25455,yeni/gube suryo
25456,/biru laut
25457,kost asyita graha/
25458,/kapi patti
25459,kpa regency/
25460,/gaya motor 1
25461,/wib mukti ii
25462,bakmi mie kita/raya tan
25463,/bos sela
25464,/lod
25465,/gg. perm 3
25466,salb/
25467,the niel comp indonesia/
25468,/raya rung
25469,/jl. nurul iman
25470,kios dedi/
25471,/borobudur raya
25472,perumahan arta bina/
25473,mie aceh siang malam/
25474,ud. onih/
25475,/pakis wetan vi
25476,grand alli hotel/kem
25477,/tanj mas ud
25478,/angg raya
25479,/h. ibra adjie
25480,/dha p
25481,/gang jaya ii
25482,fhm cellular/
25483,/
25484,/mbah murs
25485,home komputer/
25486,jaya mandiri motor/dr. muwa
25487,/bima
25488,/pay pras xiv
25489,/gubeng kerta ix raya
25490,/usman jafar
25491,/hegarm
25492,rusun cipinang besar selatan/
25493,/kart
25494,/sum suko
25495,/mes si'un
25496,/
25497,/bali 3
25498,casablanca mansion/
25499,btn kolam/
25500,/poros ked
25501,sd neg cantrawayang/
25502,02 phone/
25503,/kran ii
25504,pangkas ram arjun/
25505,/ahmad yani
25506,/ranca
25507,/besar mare
25508,/mang
25509,/muam iv
25510,/makamhaji
25511,/kom suda
25512,/gg. h kont
25513,/anto
25514,/
25515,/anggur i
25516,/raya pisa
25517,ekspedisindo utama pt/terusan jaka
25518,ud susana pejaten/
25519,/pal iii
25520,/kota bambu raya
25521,/pulau pari i
25522,/abim raya
25523,perumahan golden land/
25524,taman kanak - kanak (tk) tab/
25525,/mel raya
25526,kampung cibogo/
25527,/johar baru 5
25528,/raden saleh
25529,toko pojok/paj
25530,/raya gun putri
25531,/kel hijau v
25532,srikandi salon/dr sur tir
25533,taman mini indonesia indah/
25534,/teun chik dit suka damai
25535,/jl. laku lapau batu bukit apit puhun
25536,/jl. sabar jaya
25537,perumahan wahana/
25538,/edel ii
25539,/galur sari
25540,/pasar minggu 8
25541,/desa kemiri kidul
25542,/bubu gg. sami
25543,/gg. perm 1
25544,/taman raja 3
25545,/
25546,/gg. damai i
25547,apotek syai farma/
25548,/
25549,solihul bilad/tuba ism
25550,cyber pulsa jat/gatot subr
25551,/i gusti ngu rai
25552,/jaksa agung supr
25553,laboratorium seja fis uny/
25554,kampung leuwi jambe/
25555,/haji mug ii
25556,/raya amp
25557,aryate makmurs pt/
25558,/causti
25559,/sukaman 1
25560,/ras said
25561,/dr. maka raya
25562,/h. o. s. cokroam
25563,/dr. cipto mangunk
25564,/praj kko usman dan harun
25565,/vila nusa indah
25566,sd negeri 02 fajar baru/
25567,/gg. mas
25568,/keb
25569,/arif rah hakim
25570,taman pendid al qur ziyadatul/
25571,tpu desa lawangrejo/
25572,/
25573,/raya cian band
25574,bengkel ac mobil/mayjend sung
25575,besar sidam bank sumut/
25576,komplek rc/
25577,/jambu iv
25578,tati darwati ponsel/
25579,/mes
25580,/swad
25581,/perum sin asri
25582,gardenia hills/
25583,gor setu/
25584,/pasar baru timur
25585,one wolter place/
25586,/medan - banda aceh
25587,/ninis
25588,fin logis/
25589,/perm timur
25590,mie ayam pak brewok/
25591,/nn
25592,/keden
25593,/gg. pipit xii
25594,/oti ii
25595,stasiun bagor/
25596,8 residence/
25597,/lin sumb
25598,/jl. tar raya ruko 6
25599,/hayam wuruk
25600,/con raya
25601,kank sep juice/
25602,puskesmas pemb cikarang kota/
25603,/rs fatma
25604,/pulau gal
25605,/gg. kakak tua
25606,taman caribbean/
25607,/proj 1
25608,masjid al-hidayah/
25609,/arief rach hakim
25610,/ment
25611,mie bakso/gatot subr
25612,balai rupih/
25613,/saloa
25614,/sema
25615,/pendid
25616,/keba wetan
25617,/tirta
25618,toko aneka/
25619,/yos suda
25620,/jend. ahmad yani
25621,/budi kemul
25622,/raya pant
25623,/lor persada
25624,hypermart/
25625,toko serba 45000/bung tomo
25626,/hayam wuruk
25627,/perum grlya mand
25628,/jl. abdul latif
25629,/gg. murai
25630,/haji umar
25631,uks smas muhammadiyah/
25632,/mal ii
25633,/raya pran
25634,/sawo man
25635,/wono lor baru gang viii
25636,/bhayan 2
25637,kedai santai/
25638,/tole iska
25639,/man - bit sagerat
25640,/mayor kusm
25641,grand verona regency/
25642,bali tropical/h. o. s. cokr
25643,/angg
25644,/bha
25645,/cipi lon i
25646,/gusti jela gosa
25647,/raya cisoka adiy
25648,/gg. h. jani
25649,/garut - tas
25650,/pangk jati 2
25651,/keta besar
25652,dulan sumpiuh/
25653,pawon seblak rumdin dan jus/
25654,/empu tant raya
25655,/kelud
25656,/perum yeyes lest 3
25657,taman kelapa dua/
25658,/
25659,/
25660,/raya ked - ngan
25661,/gg. asem
25662,muara baru/
25663,sma neg 2/sisi manga
25664,/gg. ix
25665,/cak cilin raya
25666,/jl. jakarta 1
25667,/teuku umar
25668,/tegal sawah
25669,/perum puri
25670,/jl. raya kalijati barat
25671,karya jasa bers cv/
25672,sinar pengetahuan cv/indu 2
25673,dina salon/
25674,/mes raya
25675,/villa ken permai
25676,/tukad batang
25677,loket pembayaran resmi/
25678,/danau pakis 2
25679,/nyi end geu
25680,sumber motor/jend ahmad yani 2
25681,/bader
25682,rptra malaka asri/
25683,/
25684,/bukit cem resid
25685,/cire per 2
25686,/
25687,syak furniture/
25688,/plum sem
25689,/
25690,carsurin pt/
25691,/
25692,/sury
25693,/pon cile indah
25694,/lor lebak mulya
25695,sate kamb bu ambar/
25696,/gun sina
25697,/sikas hijau
25698,ruko plaza de lum/
25699,/suka jadi
25700,cluster griya indah/
25701,/may. jend suto gg. i
25702,stasiun kradenan/
25703,/lin iii
25704,/raya duri kosa
25705,/bima suci i
25706,/
25707,/
25708,/gang badak
25709,/cemp 2
25710,/jen
25711,/perum pelab ratu
25712,/dipone
25713,/del iv
25714,/surya suma
25715,prome sar gra pt/
25716,/wast
25717,/
25718,cluster royal london/
25719,/pang surya
25720,/pan muti
25721,/sul agung
25722,/
25723,/laksa yos suda
25724,/jl. raya paron ngawi
25725,/gg. sari ii
25726,toko hj nani/haji kalla
25727,/wirop
25728,aspol beskalan/
25729,/bukit tung i
25730,/raya boyola
25731,inti mobile mart/
25732,/raya sukana
25733,/jatil iii
25734,/raya tengah
25735,/cbd teras kota
25736,/kudus
25737,/nyi ageng nis
25738,/ciba
25739,/
25740,/werku
25741,fm tours & travel/
25742,/kali baru timur ix
25743,/anda
25744,/pahl
25745,ud. sinar abadi/
25746,pak pak/
25747,/gg. sriwi 5
25748,masjid darul hidayah/
25749,/deb sund
25750,/purus ii
25751,/elang
25752,/
25753,/bata
25754,/kel kop 6
25755,/walis
25756,/vete sela
25757,/raya pasar kemis
25758,/janur asri ix
25759,/kap bom gint
25760,/raya suko
25761,/del iv
25762,/tukad balian xviia renon tukad balian
25763,24 cell/sul mah bad
25764,/bund pam
25765,/imog barat
25766,/haji komar
25767,ahass jaya motor/
25768,/tera
25769,/asr bs
25770,/sawo
25771,tb mitra ban/
25772,/srik
25773,/gg. hara ii
25774,bengkel din pompa air/
25775,/indu jaba raya
25776,apartemen patria park/
25777,/
25778,toko eka jaya/
25779,han tangkiling/
25780,/rawa
25781,/pegad
25782,bumi jaya indah/
25783,/
25784,/
25785,/
25786,/
25787,talago laweh/
25788,/manu mulyo
25789,/bumi sari praja i
25790,/peta sema
25791,/raya gad
25792,/ben merisi gang 9
25793,haspelindo ekat pt/s par
25794,/salak 8
25795,/jati indah 1
25796,erics music studio/
25797,/
25798,/h
25799,/puri kenc
25800,puri alam lestari/
25801,queenshop/
25802,/teru ikan pira atas
25803,/m. h. tham
25804,cibubur village/
25805,puncak mulya/
25806,/gg. paso
25807,/al-m
25808,/dad raya
25809,/indra
25810,sd negeri dian 2/
25811,/raya suko
25812,/raya pati
25813,/desa kamp baru
25814,/penat iii
25815,/nyengs utara
25816,/pal merah
25817,/won ja ba vii
25818,/jati alai
25819,/
25820,/tel hara
25821,/j raya sec km pa kran
25822,toko emas jago/gajah dem
25823,terminal cangkiran/
25824,/setia budi sela
25825,/sema
25826,/h. o. s. cokroaminoto
25827,mega's bri with bayu wedd organ/
25828,/kolo rah
25829,salon ayu/
25830,/
25831,/haji miing
25832,/bun
25833,perumahan graha pratama/
25834,bundaran besar/
25835,/datuk madun
25836,ruko pgm/
25837,kantor jasa raha perwakilan purwakarta/
25838,/ked banteng
25839,abang erwin/
25840,/pahl
25841,/lak
25842,/wono per utara iv
25843,villa srikandi estate/
25844,/gg. iii
25845,toko telur djoko barokah/
25846,stasiun cisauk/
25847,/kamp dus cibe
25848,/jl. swad
25849,kedai kopi tower/bandulan gang vi
25850,/kenc wungu timur i
25851,/
25852,/desa bangs
25853,/kasan muki
25854,sd neg pondok pinang 07 pagi/
25855,lembaga pelatihan bis ita maguwoharjo/
25856,/pemuk sari
25857,mie ayam sarto/
25858,jembatan merah/
25859,cluster canary/
25860,/ahmad yani timur
25861,/sunan kali timur ii
25862,/rawa cang iv
25863,/setro baru utara viii
25864,/kalpa
25865,/gagak hitam
25866,jaya imperial park/
25867,/lang
25868,/pis
25869,/bambe dukuh menan
25870,/gatot subr
25871,/boj ten
25872,warung makan/
25873,/ahmad yani
25874,/h. imam munan gg. prib
25875,/raya kolonel sugi
25876,/griya sent
25877,/gang 9
25878,komplek graha cipacung/
25879,/komp sek neg
25880,gulai makn kambing/kend
25881,griya toserba/
25882,/a. yani
25883,/
25884,/pahl
25885,/raya cipa - cian
25886,/tanah abang iv
25887,/pulau anda
25888,/cemp
25889,makaroni uhui/
25890,/kosa
25891,/manu lor vi
25892,kedai hedo/
25893,/raya tagog cinu
25894,/
25895,/kali ii
25896,/gg. d
25897,toko accesories/
25898,/bidar pun seku
25899,/
25900,/mitra sun boule
25901,/mulya agu
25902,/jl. cempwarna mas al bar/
25903,/jln. mr. sudarman ganda subrata
25904,/kamp baru
25905,komplek borneo lestari/
25906,/pad sidempuan
25907,wisata bukit mas 2/
25908,/mawar 3
25909,/gg. 1 timur
25910,/masn 2
25911,/jl. ahmad yani kra
25912,/
25913,/dah indah
25914,/jalur 2
25915,/alun alun barat
25916,/kem utara vii c
25917,/hang kest
25918,/poros palu - mam
25919,/
25920,/dos surya 2
25921,/kra jaya raya
25922,/sem waru sela i
25923,/par raya
25924,/sri
25925,/merpati
25926,/gg. iv
25927,/marga asih
25928,/lanto dg pase
25929,kawan kita toko/
25930,pulomas residence/
25931,indah cargo/
25932,stasiun cibungur/
25933,taman dayu/
25934,/raya suko
25935,/mang raya
25936,/villa mak 2
25937,kebun bunga/
25938,/wijaya kus
25939,warung abah/
25940,/villa muti serpong
25941,poli jant/
25942,/let supr
25943,smp mabad/
25944,/cib mulya
25945,/wir 2
25946,/gg. tj
25947,/jl. jahri saleh
25948,/andi tonro
25949,/buyut sanun
25950,/a. yani
25951,toko ism/
25952,/taman bukit ten
25953,warung lese bu edi/
25954,/cili
25955,/tril viii
25956,/gg. iii
25957,/raya pera
25958,/unga
25959,al amin store/
25960,/war planet
25961,/jl.jalur sutera
25962,/peri ii
25963,/tanjung duren barat i
25964,/raya palas
25965,/mel 11
25966,/kampung boj
25967,/rta mil
25968,/leng besar
25969,/mas al-bar
25970,/
25971,musholla al ihs/
25972,/pem
25973,/pang anta
25974,/
25975,/
25976,/pen uta i
25977,/raya kre bala raja
25978,/
25979,/pahl
25980,/bras
25981,/
25982,/green land 1
25983,/del 5
25984,/
25985,/mulyo utara ii
25986,/jl. elang
25987,pt cah surya/
25988,bank rakyat indonesia/
25989,/ayani i
25990,"/jl. kari jawa, gg. wisma 2"
25991,/
25992,/mars sela ix
25993,/adi suci
25994,/jend ahmad yani
25995,/raya rarang
25996,/
25997,taman pendid al-q (tpq) as salam/
25998,smk islam 1 durenan/
25999,gogo fut aero/
26000,kios sum aren/
26001,/palem bint 7
26002,/cemp putih ten 13
26003,/tam 2
26004,/limo raya
26005,stasiun lawang/
26006,/raya pulo
26007,ksp mobil/
26008,/sun karya barat
26009,nz computer/
26010,/pap
26011,/soek hattameedut flower/
26012,/merak vi
26013,/peru raya
26014,/perum bin permai
26015,/gro jaya iv
26016,/taman metro alam
26017,paud cerdas ceria/
26018,/ko. taman mahk mas
26019,/teuku umar
26020,/dhar indah ten iv
26021,/raya banj
26022,/jln.trans sulawesi
26023,/muj vi
26024,/peju
26025,distro clot shop/usman sadar
26026,/tebet timur dalam ixa
26027,/bint gar resid
26028,toko peralatan rumah tangga/
26029,toko minsel jaya/
26030,/raya ciketing asem
26031,/muha sun boulevard
26032,/haji pen ii
26033,/cok
26034,/perumahan taman surya
26035,kedai bakso mang edi/
26036,/jl. utan jati raya
26037,kiki/
26038,ana pelita jaya. pt/
26039,/lor manis
26040,/14 febr
26041,/pluit kar elok 1
26042,/kanti uta
26043,smp negeri 3 kepul selayar/
26044,/nias iii
26045,simpang batu/
26046,/jl. suryopranoto
26047,/tanah koja 2
26048,/gg. cah
26049,/
26050,/pluit pluit sela i
26051,/cipta karya
26052,/
26053,/wahi sud hus
26054,/kal
26055,/jela utara
26056,/raya bek
26057,/soekarno
26058,/jl. kayu putih raya
26059,polsek tembuku/
26060,/
26061,/bint 6
26062,/letj supr
26063,/raya teg
26064,/may sut
26065,/
26066,/raya tajur
26067,rock cell/
26068,/bale
26069,/bha
26070,/sate mas
26071,/bot
26072,/libe i
26073,/taman bukir sari est
26074,/komp taman gand
26075,/gg. lebar
26076,/raya ki ageng gri
26077,/
26078,/karya
26079,/per 4
26080,/putri pur
26081,/mekar
26082,/jl hara indah
26083,/gang tl pake
26084,/borneo i
26085,/desa bre
26086,/tam sega i
26087,/babe palar
26088,/mas vii
26089,/raya tanah merah
26090,/raya banj
26091,/bint iv
26092,golden efata. pt/
26093,/jl. kyai haji ahmad dah
26094,/jawa
26095,/zam xv
26096,/r. panji sur
26097,/bin
26098,/jl. raya pera minas
26099,/21 teluk gong
26100,/pendid
26101,/
26102,/adi photog
26103,/komp tem resid tem
26104,/darmo per timur xiv
26105,/
26106,/raya bro
26107,/nyi gede cangk
26108,/kuma
26109,balai penyul perik dan kehut/
26110,/kal
26111,/era 2000
26112,/raya ponoro
26113,aulya cell/
26114,klinik utama walmas st madyang/
26115,/
26116,/hm sumarto
26117,/gg. swad raya
26118,/mayor jend sut
26119,narw motor/
26120,/jl jend gatot subr
26121,/sele
26122,/gun mulia gg. x
26123,/gg. anni 1
26124,/duy iii
26125,/waru
26126,/gg. mes
26127,/ki hajar dewansma negeri 1 dusel/
26128,/duwet 9
26129,/raya ran
26130,/gg. 10
26131,/kolo sugi
26132,/seder raya
26133,/raya guyan
26134,/lawu
26135,jb jeans/
26136,/goa gong
26137,/ban - tegal
26138,/
26139,putri saydah/
26140,/lintas pky-k kurun
26141,dokter marissa anditara/griya gemb
26142,/nn
26143,/raya pet
26144,/muha kafi
26145,skechers/perumahan gamb
26146,/haji mean v
26147,/duta hara indah
26148,/kerj 1
26149,/yos suda
26150,baja agung kharisma uta pt/
26151,lapangan suko lama/
26152,pecel lele arem/
26153,sd negeri 054 sapta marga/
26154,/otto iska
26155,/kerja bakti
26156,/puske
26157,/
26158,/sapu 2
26159,festive garden/
26160,/dr ratul
26161,/asem ii
26162,/u
26163,/bun iii
26164,/kemay keta
26165,/raya cira
26166,/raya solo - yog
26167,/cemp
26168,/leng besar
26169,/ampel gad raya
26170,gerak makmur kel./
26171,/beri pasar vii
26172,kedai kopi gendut/
26173,perumahan bayur sarana indah/
26174,/keli iii
26175,rm man d'kampoeng/ment pulo 2
26176,/
26177,mitra bukal wr dayat/
26178,/gg. e ja i
26179,/jend urip sumoh
26180,/kel
26181,/baha raya
26182,/daksa 5
26183,/ilyu
26184,/may fash
26185,/sad 2
26186,/swad 1
26187,koto hiling/
26188,/alt cibu
26189,bakso mekar/s. parman
26190,/teuku umar
26191,/gang rental
26192,perumahan pcc asri/
26193,kpad pindad selatan/
26194,/haji jegu
26195,/peri kemerd
26196,toko nurul hidayat/
26197,/babar
26198,sd n 1 gunung/
26199,/danau melin
26200,/rowo baru 3
26201,/kapuas
26202,/jl. muara kar raya 3 pluit ruko muara kar niaga
26203,/jati
26204,/
26205,/kom 2
26206,kamodjan fillage/
26207,/boj jagal
26208,/mawar 1
26209,/karno
26210,/raya nganjuk-madiun
26211,/griya kond asri
26212,/kary iii
26213,/jl. pis o
26214,/gang pembangunan
26215,/dharmawangsa
26216,jembatan jetis/
26217,/haji sapie
26218,gurun laweh/
26219,mi swasta mift sali/
26220,/nga ked pen
26221,/perum griya kenc 2
26222,warkop citra/
26223,/jln.k.h abdul hamid
26224,/kenari
26225,/pep
26226,pom mini/dr wahi
26227,/mayor suj
26228,/ketin per
26229,/man jaya
26230,/keset 8
26231,/vete
26232,/altern cibu cileu
26233,/ban x
26234,/jend ahmad yani
26235,/sut kir v
26236,/cend raya
26237,/jagir sidor xi
26238,/raya cina
26239,/pulo len 1
26240,/ramb
26241,/gg. rusli
26242,/bumur ii
26243,/muti 6
26244,/
26245,/ten umar
26246,the break/letj s. par
26247,yan motor/
26248,bakso dan soto bet bang ray/
26249,/jl raya manukan wetan
26250,/
26251,jaya abadi motor/
26252,/bkr
26253,/prof. dr. hamka
26254,/kalib kenc iii
26255,/kar kulon
26256,/letj jamin gint
26257,/d5
26258,toko pupuk tani/
26259,eka karsa mandiri/
26260,/tanj hara
26261,/mawar luar
26262,/
26263,taman tiangnam/
26264,/gg. jun sari
26265,cluster acacia/
26266,indah px/
26267,/swa
26268,/jem ii
26269,rm sembam ikan marola/
26270,/villa cin
26271,/damai elok 2
26272,/pang besar sudi
26273,balai pengob med putra/
26274,/haka 7
26275,/kamp gusti
26276,"/z, gg. damai"
26277,/gang sad
26278,/kelud
26279,/pramb
26280,/kel darat
26281,/ismailyah
26282,barito tirta/
26283,/pada
26284,/
26285,/kla ten
26286,bank mandiri/
26287,pasar leuwiliang/
26288,/teuku umar
26289,pt cipta ban indah/
26290,/jambu raya
26291,/raya kalia ten
26292,kudus thea/
26293,/cinu
26294,/drup 4 a15
26295,/medan - banda aceh
26296,/
26297,/siba gruj
26298,asrama pusdikzi/
26299,/kamp mel
26300,/teru dieng
26301,/gg. per ii
26302,/pahl
26303,/borob sela v
26304,/bakti iii
26305,/perum mai indah
26306,/kar sat
26307,/sut
26308,lugu loundry/
26309,stasiun tabing/
26310,/tawa ii
26311,/anta
26312,/haji sula
26313,/tugu
26314,/kom
26315,zahira jeans/
26316,/sawo kecik
26317,/s agung
26318,/akses ui
26319,kedai kopi tumplek/jend sudi
26320,glory hill ii/
26321,alif laundry/
26322,/pen
26323,/kamp margi
26324,/naro can viii
26325,/man.i
26326,ksp got roy/
26327,toko mbak hani/
26328,/muj
26329,/sunr 3
26330,/kamb 3
26331,/raya susu
26332,/citarik
26333,/gre gadu timur 2
26334,/gang manggis 2
26335,/baba sa i
26336,/kali raya
26337,/gg. tapa
26338,/mar gg. iii
26339,/drup vi
26340,/cintadamai
26341,/bawal
26342,/
26343,/pang polim
26344,/
26345,/raya wringin anom
26346,wedangan kanjengan/gatot subr
26347,/soek hatta
26348,bintang listrik kota juang/
26349,/jl. al ikh
26350,/gajayana
26351,pasar senen/
26352,warung tegal aw/mard raya
26353,/
26354,andius salon/
26355,/pin sari
26356,/cend
26357,kp kebon kopi/
26358,/ban 4
26359,/ujung ungg
26360,/
26361,kost adem ayem/jela timur
26362,/
26363,/s
26364,abn amro shareshop/
26365,/palem - jambi
26366,rumah hob/
26367,/simo hilir vii
26368,/cendra 1
26369,/tentara pela
26370,jembatan sente/
26371,ponpes islam atta/jagir sidos iim
26372,/agung
26373,/genta vii
26374,/raya boj
26375,/the green bint
26376,cluster davinci/
26377,/
26378,taman palem lestari/
26379,/mel
26380,/nan utara
26381,kupat tahu singaparna/
26382,/ki hajar dewan
26383,kedai aulia 2/
26384,/raden inten ii
26385,jasa mandiri/tayu-j
26386,perum griya kencana/
26387,/kre bha viii
26388,/aries indah 8
26389,husnul hoti/
26390,a2w shop/
26391,/jati indah iv
26392,/dk. gune
26393,/p. tern raya
26394,/cin christine
26395,"/ber iii b, gg. bal"
26396,/lima waktu
26397,toko yuli/
26398,/
26399,/geb putih
26400,/ciremai i
26401,/anggrek iii
26402,"/bulak banteng bulak btg, gg. sekol i"
26403,/mang
26404,/raya masa
26405,/kolo abdullah saleh
26406,/nusa dua
26407,/dempel berl 6
26408,/kamp baba
26409,manizku resto-ho/
26410,perumahan wahana/
26411,sd neg sumber 4/
26412,/jl seku raya
26413,/tirtaw
26414,/man dua raya
26415,/lapa ros timur ii
26416,kedai kopi awe awe/
26417,/kemand pluis
26418,/kadip 14
26419,the bea collection/haji zai ari
26420,cafe khosasi/
26421,perumahan wahana/
26422,/dor i
26423,/sunter karya sela 6
26424,/dr. cipto mang
26425,/jela timur
26426,taman cempaka/
26427,/tom tin vi
26428,/pem iii
26429,/sidop
26430,/kamp cand
26431,/gabek raya
26432,/srikandi
26433,/mt. hary
26434,/man dua raya
26435,/cipta karya raya
26436,/
26437,/surya per iv
26438,/banyu urip lor i
26439,workshop prog lamongan green and clean/
26440,/
26441,/pluit kar utara
26442,/nan raya
26443,pasar senen/
26444,/jatim
26445,/bint jaya
26446,/tang - agrab
26447,salon rinny/
26448,/adip
26449,cv karya citra abadu/
26450,andesko photo copy/raya puncak cisa
26451,/haji dirin
26452,/amb
26453,/peli 1
26454,/laksa r e mar
26455,/
26456,/haji miing
26457,/raja gunu
26458,pondok pinang center/
26459,/totok kerot
26460,/raya ser - pan
26461,cilegon duta sej pt/
26462,/p diponegoro
26463,/ra ker
26464,/supri
26465,kos ruhul jadid/
26466,/gg. i
26467,/par i
26468,/timur indah
26469,/cicu 11
26470,/pancoran barat x
26471,/aria putra
26472,/leg sela 4
26473,/
26474,/nusa indah ix
26475,/sawe
26476,yonif 310/
26477,/raya sura - mal
26478,/anu
26479,btn kolam/
26480,/
26481,/raya wana
26482,/s
26483,/let jamin gint
26484,/kem raya
26485,/pintu pasartrifa/
26486,/hr. soebra panam
26487,jembatan desa sentong/
26488,toko alumi alka jaya/
26489,ideant creative/
26490,/
26491,/sim 3
26492,/pos
26493,nerada estate/
26494,/villa indah per
26495,/nasio
26496,cluster basuki residence/
26497,/pon kac
26498,/kus ban
26499,/alam
26500,/green sed
26501,/
26502,/lor 5
26503,/iska muda
26504,perumahan rachita garden/
26505,/kart 8 dalam
26506,/insp kanal
26507,/cemp
26508,/halma
26509,/pati
26510,/komo yos suda
26511,asrama mahasiswa its/
26512,/gg. mazda 2
26513,/let s par
26514,/tam sela
26515,/gang pacar kemb vi
26516,rambi/
26517,/suto timur
26518,pa amas keliling/
26519,jembatan kem/
26520,/agung
26521,/sido
26522,kios es kel muda/
26523,/gg. asm
26524,/teru sayu
26525,/pal i
26526,/raya stpi curug
26527,barra ponsel/let hasan basri
26528,/
26529,/vinca
26530,/let harun
26531,/pem
26532,puskesmas ked i/raya tanah lot
26533,/muh yamin
26534,ori bint jaya. pt/
26535,makmur utama/jl. karangan jaya
26536,/kemay budid
26537,/gg. peman 1
26538,/al falah 2
26539,mrs motor/desa pameun
26540,/man i
26541,/desa kerto
26542,/
26543,/trans sula
26544,/pahl revo
26545,/bon
26546,/gg. buntu
26547,/del asri 1
26548,/kart
26549,/
26550,/
